"País.de.residencia","Meses","Total","Year"
"Suecia",10,147,2002
"Suecia",11,64,2002
"Suecia",12,31,2002
"Suecia",1,70,2003
"Suecia",2,101,2003
"Suecia",3,70,2003
"Suecia",4,467,2003
"Suecia",5,256,2003
"Suecia",6,201,2003
"Suecia",7,305,2003
"Suecia",8,246,2003
"Suecia",9,280,2003
"Suecia",10,174,2003
"Suecia",11,152,2003
"Suecia",12,32,2003
"Suecia",1,45,2004
"Suecia",2,141,2004
"Suecia",3,190,2004
"Suecia",4,369,2004
"Suecia",5,258,2004
"Suecia",6,595,2004
"Suecia",7,488,2004
"Suecia",8,203,2004
"Suecia",9,332,2004
"Suecia",10,172,2004
"Suecia",11,147,2004
"Suecia",12,68,2004
"Suecia",1,56,2005
"Suecia",2,49,2005
"Suecia",3,122,2005
"Suecia",4,276,2005
"Suecia",5,293,2005
"Suecia",6,519,2005
"Suecia",7,847,2005
"Suecia",8,305,2005
"Suecia",9,330,2005
"Suecia",10,798,2005
"Suecia",11,812,2005
"Suecia",12,102,2005
"Suecia",1,192,2006
"Suecia",2,112,2006
"Suecia",3,95,2006
"Suecia",4,436,2006
"Suecia",5,499,2006
"Suecia",6,533,2006
"Suecia",7,1151,2006
"Suecia",8,487,2006
"Suecia",9,307,2006
"Suecia",10,306,2006
"Suecia",11,220,2006
"Suecia",12,87,2006
"Suecia",1,116,2007
"Suecia",2,101,2007
"Suecia",3,225,2007
"Suecia",4,494,2007
"Suecia",5,621,2007
"Suecia",6,746,2007
"Suecia",7,499,2007
"Suecia",8,393,2007
"Suecia",9,659,2007
"Suecia",10,336,2007
"Suecia",11,189,2007
"Suecia",12,36,2007
"Suecia",1,106,2008
"Suecia",2,279,2008
"Suecia",3,276,2008
"Suecia",4,335,2008
"Suecia",5,1073,2008
"Suecia",6,673,2008
"Suecia",7,904,2008
"Suecia",8,434,2008
"Suecia",9,825,2008
"Suecia",10,413,2008
"Suecia",11,328,2008
"Suecia",12,60,2008
"Suecia",1,112,2009
"Suecia",2,102,2009
"Suecia",3,144,2009
"Suecia",4,339,2009
"Suecia",5,1056,2009
"Suecia",6,814,2009
"Suecia",7,798,2009
"Suecia",8,560,2009
"Suecia",9,465,2009
"Suecia",10,1014,2009
"Suecia",11,174,2009
"Suecia",12,56,2009
"Suecia",1,75,2010
"Suecia",2,69,2010
"Suecia",3,133,2010
"Suecia",4,356,2010
"Suecia",5,1115,2010
"Suecia",6,886,2010
"Suecia",7,971,2010
"Suecia",8,484,2010
"Suecia",9,1045,2010
"Suecia",10,718,2010
"Suecia",11,81,2010
"Suecia",12,116,2010
"Suecia",1,126,2011
"Suecia",2,124,2011
"Suecia",3,184,2011
"Suecia",4,784,2011
"Suecia",5,877,2011
"Suecia",6,1025,2011
"Suecia",7,1205,2011
"Suecia",8,576,2011
"Suecia",9,1011,2011
"Suecia",10,767,2011
"Suecia",11,188,2011
"Suecia",12,65,2011
"Suecia",1,84,2012
"Suecia",2,61,2012
"Suecia",3,114,2012
"Suecia",4,348,2012
"Suecia",5,1153,2012
"Suecia",6,952,2012
"Suecia",7,705,2012
"Suecia",8,408,2012
"Suecia",9,1288,2012
"Suecia",10,1052,2012
"Suecia",11,87,2012
"Suecia",12,23,2012
"Suecia",1,70,2013
"Suecia",2,185,2013
"Suecia",3,212,2013
"Suecia",4,451,2013
"Suecia",5,1260,2013
"Suecia",6,974,2013
"Suecia",7,993,2013
"Suecia",8,561,2013
"Suecia",9,1109,2013
"Suecia",10,463,2013
"Suecia",11,175,2013
"Suecia",12,57,2013
"Suecia",1,32,2014
"Suecia",2,45,2014
"Suecia",3,182,2014
"Suecia",4,510,2014
"Suecia",5,1468,2014
"Suecia",6,1102,2014
"Suecia",7,1226,2014
"Suecia",8,716,2014
"Suecia",9,2235,2014
"Suecia",10,786,2014
"Suecia",11,194,2014
"Suecia",12,78,2014
"Suecia",1,55,2015
"Suecia",2,106,2015
"Suecia",3,173,2015
"Suecia",4,743,2015
"Suecia",5,1337,2015
"Suecia",6,1452,2015
"Suecia",7,1623,2015
"Suecia",8,717,2015
"Suecia",9,1419,2015
"Suecia",10,799,2015
"Suecia",11,286,2015
"Suecia",12,94,2015
"Suecia",1,120,2016
"Suecia",2,138,2016
"Suecia",3,190,2016
"Suecia",4,574,2016
"Suecia",5,2016,2016
"Suecia",6,1995,2016
"Suecia",7,1759,2016
"Suecia",8,1095,2016
"Suecia",9,1768,2016
"Suecia",10,991,2016
"Suecia",11,152,2016
"Suecia",12,152,2016
"Suecia",1,154,2017
"Suecia",2,94,2017
"Suecia",3,193,2017
"Suecia",4,1025,2017
"Suecia",5,2051,2017
"Suecia",6,1228,2017
"Suecia",7,1899,2017
"Suecia",8,922,2017
"Suecia",9,1849,2017
"Suecia",10,1400,2017
"Suecia",11,188,2017
"Suecia",12,109,2017
"Suecia",1,147,2018
"Suecia",2,146,2018
"Suecia",3,216,2018
"Suecia",4,1038,2018
"Suecia",5,1715,2018
"Suecia",6,927,2018
"Suecia",7,1193,2018
"Suecia",8,575,2018
"Suecia",9,1290,2018
"Suecia",10,1144,2018
"Suecia",11,269,2018
"Suecia",12,111,2018
"Suiza",1,145,2005
"Suiza",2,263,2005
"Suiza",3,231,2005
"Suiza",4,467,2005
"Suiza",5,887,2005
"Suiza",6,1074,2005
"Suiza",7,1945,2005
"Suiza",8,1531,2005
"Suiza",9,1071,2005
"Suiza",10,1110,2005
"Suiza",11,370,2005
"Suiza",12,102,2005
"Suiza",1,287,2006
"Suiza",2,171,2006
"Suiza",3,315,2006
"Suiza",4,528,2006
"Suiza",5,1254,2006
"Suiza",6,1115,2006
"Suiza",7,1741,2006
"Suiza",8,1032,2006
"Suiza",9,1123,2006
"Suiza",10,715,2006
"Suiza",11,660,2006
"Suiza",12,280,2006
"Suiza",1,152,2007
"Suiza",2,152,2007
"Suiza",3,799,2007
"Suiza",4,518,2007
"Suiza",5,1145,2007
"Suiza",6,706,2007
"Suiza",7,1870,2007
"Suiza",8,1605,2007
"Suiza",9,1471,2007
"Suiza",10,733,2007
"Suiza",11,371,2007
"Suiza",12,203,2007
"Suiza",1,134,2008
"Suiza",2,196,2008
"Suiza",3,340,2008
"Suiza",4,545,2008
"Suiza",5,1768,2008
"Suiza",6,934,2008
"Suiza",7,1644,2008
"Suiza",8,1480,2008
"Suiza",9,1660,2008
"Suiza",10,901,2008
"Suiza",11,283,2008
"Suiza",12,172,2008
"Suiza",1,232,2009
"Suiza",2,158,2009
"Suiza",3,541,2009
"Suiza",4,707,2009
"Suiza",5,1293,2009
"Suiza",6,1022,2009
"Suiza",7,1607,2009
"Suiza",8,1254,2009
"Suiza",9,1037,2009
"Suiza",10,920,2009
"Suiza",11,205,2009
"Suiza",12,222,2009
"Suiza",1,142,2010
"Suiza",2,157,2010
"Suiza",3,268,2010
"Suiza",4,607,2010
"Suiza",5,1235,2010
"Suiza",6,1090,2010
"Suiza",7,1626,2010
"Suiza",8,1311,2010
"Suiza",9,2231,2010
"Suiza",10,817,2010
"Suiza",11,140,2010
"Suiza",12,92,2010
"Suiza",1,130,2011
"Suiza",2,61,2011
"Suiza",3,136,2011
"Suiza",4,864,2011
"Suiza",5,2032,2011
"Suiza",6,1457,2011
"Suiza",7,2263,2011
"Suiza",8,1449,2011
"Suiza",9,1566,2011
"Suiza",10,1570,2011
"Suiza",11,690,2011
"Suiza",12,263,2011
"Suiza",1,137,2012
"Suiza",2,128,2012
"Suiza",3,272,2012
"Suiza",4,893,2012
"Suiza",5,2145,2012
"Suiza",6,2110,2012
"Suiza",7,2576,2012
"Suiza",8,1864,2012
"Suiza",9,2175,2012
"Suiza",10,1544,2012
"Suiza",11,357,2012
"Suiza",12,305,2012
"Suiza",1,137,2013
"Suiza",2,232,2013
"Suiza",3,360,2013
"Suiza",4,1476,2013
"Suiza",5,2047,2013
"Suiza",6,1478,2013
"Suiza",7,2297,2013
"Suiza",8,2008,2013
"Suiza",9,2602,2013
"Suiza",10,1345,2013
"Suiza",11,252,2013
"Suiza",12,290,2013
"Suiza",1,198,2014
"Suiza",2,161,2014
"Suiza",3,359,2014
"Suiza",4,1338,2014
"Suiza",5,2292,2014
"Suiza",6,2571,2014
"Suiza",7,2524,2014
"Suiza",8,2567,2014
"Suiza",9,3043,2014
"Suiza",10,2195,2014
"Suiza",11,818,2014
"Suiza",12,439,2014
"Suiza",1,188,2015
"Suiza",2,539,2015
"Suiza",3,933,2015
"Suiza",4,2319,2015
"Suiza",5,3350,2015
"Suiza",6,2911,2015
"Suiza",7,3898,2015
"Suiza",8,2794,2015
"Suiza",9,2730,2015
"Suiza",10,2052,2015
"Suiza",11,752,2015
"Suiza",12,469,2015
"Suiza",1,286,2016
"Suiza",2,475,2016
"Suiza",3,590,2016
"Suiza",4,1307,2016
"Suiza",5,2473,2016
"Suiza",6,2688,2016
"Suiza",7,3628,2016
"Suiza",8,3494,2016
"Suiza",9,3496,2016
"Suiza",10,2151,2016
"Suiza",11,536,2016
"Suiza",12,563,2016
"Suiza",1,256,2017
"Suiza",2,338,2017
"Suiza",3,506,2017
"Suiza",4,1851,2017
"Suiza",5,2923,2017
"Suiza",6,2599,2017
"Suiza",7,3311,2017
"Suiza",8,2564,2017
"Suiza",9,2985,2017
"Suiza",10,2341,2017
"Suiza",11,590,2017
"Suiza",12,435,2017
"Suiza",1,254,2018
"Suiza",2,218,2018
"Suiza",3,680,2018
"Suiza",4,1396,2018
"Suiza",5,2652,2018
"Suiza",6,2753,2018
"Suiza",7,2971,2018
"Suiza",8,2522,2018
"Suiza",9,2792,2018
"Suiza",10,2184,2018
"Suiza",11,426,2018
"Suiza",12,441,2018
"Suiza y Liechtenstein",1,80,2000
"Suiza y Liechtenstein",2,66,2000
"Suiza y Liechtenstein",3,354,2000
"Suiza y Liechtenstein",4,496,2000
"Suiza y Liechtenstein",5,468,2000
"Suiza y Liechtenstein",6,683,2000
"Suiza y Liechtenstein",7,1086,2000
"Suiza y Liechtenstein",8,1146,2000
"Suiza y Liechtenstein",9,745,2000
"Suiza y Liechtenstein",10,598,2000
"Suiza y Liechtenstein",11,138,2000
"Suiza y Liechtenstein",12,202,2000
"Suiza y Liechtenstein",1,49,2001
"Suiza y Liechtenstein",2,235,2001
"Suiza y Liechtenstein",3,196,2001
"Suiza y Liechtenstein",4,403,2001
"Suiza y Liechtenstein",5,593,2001
"Suiza y Liechtenstein",6,577,2001
"Suiza y Liechtenstein",7,1404,2001
"Suiza y Liechtenstein",8,1024,2001
"Suiza y Liechtenstein",9,777,2001
"Suiza y Liechtenstein",10,634,2001
"Suiza y Liechtenstein",11,167,2001
"Suiza y Liechtenstein",12,72,2001
"Suiza y Liechtenstein",1,86,2002
"Suiza y Liechtenstein",2,84,2002
"Suiza y Liechtenstein",3,138,2002
"Suiza y Liechtenstein",4,460,2002
"Suiza y Liechtenstein",5,945,2002
"Suiza y Liechtenstein",6,652,2002
"Suiza y Liechtenstein",7,1094,2002
"Suiza y Liechtenstein",8,1059,2002
"Suiza y Liechtenstein",9,842,2002
"Suiza y Liechtenstein",10,585,2002
"Suiza y Liechtenstein",11,123,2002
"Suiza y Liechtenstein",12,111,2002
"Suiza y Liechtenstein",1,162,2003
"Suiza y Liechtenstein",2,118,2003
"Suiza y Liechtenstein",3,272,2003
"Suiza y Liechtenstein",4,346,2003
"Suiza y Liechtenstein",5,1154,2003
"Suiza y Liechtenstein",6,604,2003
"Suiza y Liechtenstein",7,1081,2003
"Suiza y Liechtenstein",8,996,2003
"Suiza y Liechtenstein",9,858,2003
"Suiza y Liechtenstein",10,984,2003
"Suiza y Liechtenstein",11,371,2003
"Suiza y Liechtenstein",12,171,2003
"Suiza y Liechtenstein",1,142,2004
"Suiza y Liechtenstein",2,202,2004
"Suiza y Liechtenstein",3,128,2004
"Suiza y Liechtenstein",4,452,2004
"Suiza y Liechtenstein",5,1096,2004
"Suiza y Liechtenstein",6,900,2004
"Suiza y Liechtenstein",7,1365,2004
"Suiza y Liechtenstein",8,1231,2004
"Suiza y Liechtenstein",9,1394,2004
"Suiza y Liechtenstein",10,665,2004
"Suiza y Liechtenstein",11,426,2004
"Suiza y Liechtenstein",12,112,2004
"Turquía",1,4,2000
"Turquía",2,8,2000
"Turquía",3,9,2000
"Turquía",4,26,2000
"Turquía",5,24,2000
"Turquía",6,30,2000
"Turquía",7,44,2000
"Turquía",8,22,2000
"Turquía",9,32,2000
"Turquía",10,0,2000
"Turquía",11,24,2000
"Turquía",12,4,2000
"Turquía",1,9,2001
"Turquía",2,676,2001
"Turquía",3,9,2001
"Turquía",4,9,2001
"Turquía",5,45,2001
"Turquía",6,47,2001
"Turquía",7,13,2001
"Turquía",8,9,2001
"Turquía",9,9,2001
"Turquía",10,13,2001
"Turquía",11,9,2001
"Turquía",12,0,2001
"Turquía",1,17,2002
"Turquía",2,23,2002
"Turquía",3,23,2002
"Turquía",4,30,2002
"Turquía",5,19,2002
"Turquía",6,47,2002
"Turquía",7,63,2002
"Turquía",8,0,2002
"Turquía",9,9,2002
"Turquía",10,27,2002
"Turquía",11,17,2002
"Turquía",12,0,2002
"Turquía",1,32,2003
"Turquía",2,27,2003
"Turquía",3,138,2003
"Turquía",4,27,2003
"Turquía",5,0,2003
"Turquía",6,58,2003
"Turquía",7,65,2003
"Turquía",8,92,2003
"Turquía",9,115,2003
"Turquía",10,130,2003
"Turquía",11,47,2003
"Turquía",12,39,2003
"Turquía",1,61,2004
"Turquía",2,47,2004
"Turquía",3,87,2004
"Turquía",4,40,2004
"Turquía",5,37,2004
"Turquía",6,51,2004
"Turquía",7,44,2004
"Turquía",8,77,2004
"Turquía",9,86,2004
"Turquía",10,35,2004
"Turquía",11,56,2004
"Turquía",12,20,2004
"Venezuela",1,120,2000
"Venezuela",2,34,2000
"Venezuela",3,40,2000
"Venezuela",4,270,2000
"Venezuela",5,406,2000
"Venezuela",6,326,2000
"Venezuela",7,380,2000
"Venezuela",8,677,2000
"Venezuela",9,424,2000
"Venezuela",10,270,2000
"Venezuela",11,161,2000
"Venezuela",12,159,2000
"Venezuela",1,91,2001
"Venezuela",2,167,2001
"Venezuela",3,111,2001
"Venezuela",4,264,2001
"Venezuela",5,299,2001
"Venezuela",6,341,2001
"Venezuela",7,474,2001
"Venezuela",8,1096,2001
"Venezuela",9,622,2001
"Venezuela",10,363,2001
"Venezuela",11,126,2001
"Venezuela",12,279,2001
"Venezuela",1,173,2002
"Venezuela",2,83,2002
"Venezuela",3,281,2002
"Venezuela",4,329,2002
"Venezuela",5,313,2002
"Venezuela",6,178,2002
"Venezuela",7,363,2002
"Venezuela",8,610,2002
"Venezuela",9,551,2002
"Venezuela",10,461,2002
"Venezuela",11,151,2002
"Venezuela",12,125,2002
"Venezuela",1,164,2003
"Venezuela",2,107,2003
"Venezuela",3,82,2003
"Venezuela",4,240,2003
"Venezuela",5,386,2003
"Venezuela",6,293,2003
"Venezuela",7,692,2003
"Venezuela",8,573,2003
"Venezuela",9,433,2003
"Venezuela",10,451,2003
"Venezuela",11,335,2003
"Venezuela",12,195,2003
"Venezuela",1,310,2004
"Venezuela",2,192,2004
"Venezuela",3,156,2004
"Venezuela",4,304,2004
"Venezuela",5,490,2004
"Venezuela",6,545,2004
"Venezuela",7,341,2004
"Venezuela",8,403,2004
"Venezuela",9,527,2004
"Venezuela",10,549,2004
"Venezuela",11,994,2004
"Venezuela",12,168,2004
